CHỈ TIÊU,THỜI GIAN,GIÁ TRỊ,Mã Chứng Khoán
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2015,107.56,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2015,-18.31,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2015,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2015,0.13,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2015,107.56,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2015,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2015,107.69,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2016,1.79,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2016,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2016,8.93,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2016,107.69,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2016,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2016,116.62,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2016,1.43,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2016,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2016,-0.01,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2016,116.62,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2016,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2016,116.62,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2016,9.40,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2016,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2016,7.28,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2016,116.62,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2016,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2016,123.90,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2016,48.18,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2016,-100.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2016,-60.45,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2016,123.90,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2016,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2016,63.45,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2017,0.42,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2017,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2017,-40.55,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2017,62.98,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2017,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2017,22.43,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2017,0.56,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2017,-0.07,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2017,4.36,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2017,22.43,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2017,-0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2017,26.78,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2017,0.20,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2017,-0.15,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2017,-0.92,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2017,26.78,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2017,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2017,25.86,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2017,4.28,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2017,0.15,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2017,0.73,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2017,25.86,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2017,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2017,26.59,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2014,23.98,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2014,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2014,32.78,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2014,29.93,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2014,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2014,62.71,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2014,-1.56,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2014,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2014,-3.68,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2014,62.71,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2014,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2014,59.03,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2014,-22.96,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2014,0.45,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2014,0.72,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2014,59.03,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2014,-0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2014,59.75,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2015,0.74,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2015,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2015,46.53,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2015,59.75,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2015,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2015,106.28,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2015,17.81,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2015,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2015,-27.98,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2015,106.28,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2015,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2015,78.30,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2015,55.77,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2015,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2015,29.26,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2015,78.30,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2015,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2015,107.56,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2015,-18.31,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2015,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2015,0.13,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2015,107.56,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2015,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2015,107.69,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2016,1.79,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2016,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2016,8.93,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2016,107.69,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2016,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2016,116.62,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2016,1.43,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2016,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2016,-0.01,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2016,116.62,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2016,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2016,116.62,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2016,9.40,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2016,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2016,7.28,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2016,116.62,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2016,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2016,123.90,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2016,48.18,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2016,-100.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2016,-60.45,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2016,123.90,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2016,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2016,63.45,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2017,0.42,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2017,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2017,-40.55,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2017,62.98,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2017,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2017,22.43,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2017,0.56,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2017,-0.07,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2017,4.36,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2017,22.43,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2017,-0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2017,26.78,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2017,0.20,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2017,-0.15,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2017,-0.92,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2017,26.78,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2017,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2017,25.86,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2017,4.28,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2017,0.15,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2017,0.73,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2017,25.86,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2017,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2017,26.59,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2014,23.98,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2014,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2014,32.78,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2014,29.93,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2014,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2014,62.71,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2014,-1.56,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2014,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2014,-3.68,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2014,62.71,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2014,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2014,59.03,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2014,-22.96,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2014,0.45,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2014,0.72,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2014,59.03,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2014,-0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2014,59.75,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2015,0.74,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2015,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2015,46.53,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2015,59.75,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2015,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2015,106.28,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2015,17.81,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2015,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2015,-27.98,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2015,106.28,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2015,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2015,78.30,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2015,55.77,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2015,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2015,29.26,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2015,78.30,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2015,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2015,107.56,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2015,-18.31,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2015,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2015,0.13,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2015,107.56,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2015,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2015,107.69,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2016,1.79,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2016,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2016,8.93,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2016,107.69,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2016,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2016,116.62,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2016,1.43,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2016,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2016,-0.01,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2016,116.62,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2016,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2016,116.62,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2016,9.40,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2016,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2016,7.28,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2016,116.62,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2016,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2016,123.90,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2016,48.18,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2016,-100.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2016,-60.45,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2016,123.90,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2016,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2016,63.45,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2017,0.42,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2017,0.00,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2017,-40.55,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2017,62.98,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2017,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2017,22.43,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2017,0.56,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2017,-0.07,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2017,4.36,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2017,22.43,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2017,-0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2017,26.78,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2017,0.20,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2017,-0.15,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2017,-0.92,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2017,26.78,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2017,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2017,25.86,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2017,4.28,PLA
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2017,0.15,PLA
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2017,0.73,PLA
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2017,25.86,PLA
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2017,0.00,PLA
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2017,26.59,PLA
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2019,3.82,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2019,-3.27,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2019,-0.12,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2019,0.59,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2019,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2019,0.47,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2019,0.03,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2019,-28.37,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2019,0.21,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2019,0.47,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2019,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2019,0.68,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2020,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2020,-3.03,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2020,-0.23,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2020,0.68,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2020,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2020,0.45,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2020,1.17,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2020,-24.06,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2020,-0.02,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2020,0.45,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2020,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2020,0.43,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2020,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2020,0.37,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2020,0.14,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2020,0.43,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2020,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2020,0.57,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2020,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2020,-1.12,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2020,-0.32,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2020,0.57,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2020,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2020,0.24,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2021,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2021,-0.45,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2021,0.00,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2021,0.24,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2021,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2021,0.25,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2021,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2021,-2.51,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2021,0.05,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2021,0.25,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2021,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2021,0.29,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2021,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2021,-30.00,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2021,-0.03,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2021,0.29,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2021,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2021,0.26,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2021,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2021,-37.42,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2021,-0.01,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2021,0.26,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2021,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2021,0.25,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2022,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2022,-1.81,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2022,0.08,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2022,0.25,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2022,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2022,0.32,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2022,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2022,-3.87,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2022,0.17,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2022,0.32,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2022,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2022,0.49,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2022,0.00,PPI
